DIP    1      1   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1      2   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1      3   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1      4   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1      5   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1      6   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1      7   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1      8   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1      9   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     10   -0.910967E+00   -0.157784E+01   -0.284858E-03
DIP    1     11   -0.910967E+00   -0.157784E+01   -0.284858E-03
DIP    1     12   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     13   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     14   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     15   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     16   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     17   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     18   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     19   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     20   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     21   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     22   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     23   -0.910967E+00   -0.157784E+01   -0.284858E-03
DIP    1     24   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     25   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     26   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     27   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     28   -0.910967E+00   -0.157784E+01   -0.284860E-03
DIP    1     29   -0.910967E+00   -0.157784E+01   -0.284860E-03
DIP    1     30   -0.910967E+00   -0.157784E+01   -0.284859E-03
DIP    1     31   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     32   -0.910967E+00   -0.157784E+01   -0.284859E-03
DIP    1     33   -0.910967E+00   -0.157784E+01   -0.284863E-03
DIP    1     34   -0.910967E+00   -0.157784E+01   -0.284866E-03
DIP    1     35   -0.910967E+00   -0.157784E+01   -0.284865E-03
DIP    1     36   -0.910967E+00   -0.157784E+01   -0.284860E-03
DIP    1     37   -0.910967E+00   -0.157784E+01   -0.284858E-03
DIP    1     38   -0.910967E+00   -0.157784E+01   -0.284862E-03
DIP    1     39   -0.910967E+00   -0.157784E+01   -0.284870E-03
DIP    1     40   -0.910967E+00   -0.157784E+01   -0.284874E-03
DIP    1     41   -0.910967E+00   -0.157784E+01   -0.284868E-03
DIP    1     42   -0.910967E+00   -0.157784E+01   -0.284859E-03
DIP    1     43   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     44   -0.910967E+00   -0.157784E+01   -0.284866E-03
DIP    1     45   -0.910967E+00   -0.157784E+01   -0.284878E-03
DIP    1     46   -0.910967E+00   -0.157784E+01   -0.284885E-03
DIP    1     47   -0.910967E+00   -0.157784E+01   -0.284878E-03
DIP    1     48   -0.910967E+00   -0.157784E+01   -0.284864E-03
DIP    1     49   -0.910967E+00   -0.157784E+01   -0.284853E-03
DIP    1     50   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1     51   -0.910967E+00   -0.157784E+01   -0.284872E-03
DIP    1     52   -0.910967E+00   -0.157784E+01   -0.284888E-03
DIP    1     53   -0.910967E+00   -0.157784E+01   -0.284891E-03
DIP    1     54   -0.910967E+00   -0.157784E+01   -0.284875E-03
DIP    1     55   -0.910967E+00   -0.157784E+01   -0.284853E-03
DIP    1     56   -0.910967E+00   -0.157784E+01   -0.284847E-03
DIP    1     57   -0.910967E+00   -0.157784E+01   -0.284863E-03
DIP    1     58   -0.910967E+00   -0.157784E+01   -0.284887E-03
DIP    1     59   -0.910967E+00   -0.157784E+01   -0.284899E-03
DIP    1     60   -0.910967E+00   -0.157784E+01   -0.284886E-03
DIP    1     61   -0.910967E+00   -0.157784E+01   -0.284861E-03
DIP    1     62   -0.910967E+00   -0.157784E+01   -0.284845E-03
DIP    1     63   -0.910967E+00   -0.157784E+01   -0.284852E-03
DIP    1     64   -0.910967E+00   -0.157784E+01   -0.284873E-03
DIP    1     65   -0.910967E+00   -0.157784E+01   -0.284889E-03
DIP    1     66   -0.910967E+00   -0.157784E+01   -0.284885E-03
DIP    1     67   -0.910967E+00   -0.157784E+01   -0.284866E-03
DIP    1     68   -0.910967E+00   -0.157784E+01   -0.284849E-03
DIP    1     69   -0.910967E+00   -0.157784E+01   -0.284847E-03
DIP    1     70   -0.910967E+00   -0.157784E+01   -0.284860E-03
DIP    1     71   -0.910967E+00   -0.157784E+01   -0.284878E-03
DIP    1     72   -0.910967E+00   -0.157784E+01   -0.284886E-03
DIP    1     73   -0.910967E+00   -0.157784E+01   -0.284876E-03
DIP    1     74   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1     75   -0.910967E+00   -0.157784E+01   -0.284843E-03
DIP    1     76   -0.910967E+00   -0.157784E+01   -0.284845E-03
DIP    1     77   -0.910967E+00   -0.157784E+01   -0.284861E-03
DIP    1     78   -0.910967E+00   -0.157784E+01   -0.284876E-03
DIP    1     79   -0.910967E+00   -0.157784E+01   -0.284880E-03
DIP    1     80   -0.910967E+00   -0.157784E+01   -0.284868E-03
DIP    1     81   -0.910967E+00   -0.157784E+01   -0.284850E-03
DIP    1     82   -0.910967E+00   -0.157784E+01   -0.284842E-03
DIP    1     83   -0.910967E+00   -0.157784E+01   -0.284848E-03
DIP    1     84   -0.910967E+00   -0.157784E+01   -0.284863E-03
DIP    1     85   -0.910967E+00   -0.157784E+01   -0.284875E-03
DIP    1     86   -0.910967E+00   -0.157784E+01   -0.284874E-03
DIP    1     87   -0.910967E+00   -0.157784E+01   -0.284862E-03
DIP    1     88   -0.910967E+00   -0.157784E+01   -0.284849E-03
DIP    1     89   -0.910967E+00   -0.157784E+01   -0.284845E-03
DIP    1     90   -0.910967E+00   -0.157784E+01   -0.284853E-03
DIP    1     91   -0.910967E+00   -0.157784E+01   -0.284867E-03
DIP    1     92   -0.910967E+00   -0.157784E+01   -0.284875E-03
DIP    1     93   -0.910967E+00   -0.157784E+01   -0.284871E-03
DIP    1     94   -0.910967E+00   -0.157784E+01   -0.284860E-03
DIP    1     95   -0.910967E+00   -0.157784E+01   -0.284850E-03
DIP    1     96   -0.910967E+00   -0.157784E+01   -0.284851E-03
DIP    1     97   -0.910967E+00   -0.157784E+01   -0.284859E-03
DIP    1     98   -0.910967E+00   -0.157784E+01   -0.284867E-03
DIP    1     99   -0.910967E+00   -0.157784E+01   -0.284869E-03
DIP    1    100   -0.910967E+00   -0.157784E+01   -0.284863E-03
DIP    1    101   -0.910967E+00   -0.157784E+01   -0.284855E-03
DIP    1    102   -0.910967E+00   -0.157784E+01   -0.284852E-03
DIP    1    103   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1    104   -0.910967E+00   -0.157784E+01   -0.284862E-03
DIP    1    105   -0.910967E+00   -0.157784E+01   -0.284866E-03
DIP    1    106   -0.910967E+00   -0.157784E+01   -0.284864E-03
DIP    1    107   -0.910967E+00   -0.157784E+01   -0.284858E-03
DIP    1    108   -0.910967E+00   -0.157784E+01   -0.284854E-03
DIP    1    109   -0.910967E+00   -0.157784E+01   -0.284853E-03
DIP    1    110   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1    111   -0.910967E+00   -0.157784E+01   -0.284862E-03
DIP    1    112   -0.910967E+00   -0.157784E+01   -0.284864E-03
DIP    1    113   -0.910967E+00   -0.157784E+01   -0.284861E-03
DIP    1    114   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1    115   -0.910967E+00   -0.157784E+01   -0.284854E-03
DIP    1    116   -0.910967E+00   -0.157784E+01   -0.284854E-03
DIP    1    117   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1    118   -0.910967E+00   -0.157784E+01   -0.284860E-03
DIP    1    119   -0.910967E+00   -0.157784E+01   -0.284862E-03
DIP    1    120   -0.910967E+00   -0.157784E+01   -0.284862E-03
DIP    1    121   -0.910967E+00   -0.157784E+01   -0.284860E-03
DIP    1    122   -0.910967E+00   -0.157784E+01   -0.284857E-03
DIP    1    123   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1    124   -0.910967E+00   -0.157784E+01   -0.284856E-03
DIP    1    125   -0.910967E+00   -0.157784E+01   -0.284858E-03
DIP    1    126   -0.910967E+00   -0.157784E+01   -0.284861E-03
DIP    1    127   -0.910967E+00   -0.157784E+01   -0.284863E-03
DIP    1    128   -0.910967E+00   -0.157784E+01   -0.284862E-03
DIP    1    129   -0.910967E+00   -0.157784E+01   -0.284859E-03
